"0.45","73.4","2.89","72.78","74.02","0.42","0.52","980917","2362564","513600","988800","501.0","500.0","5.29","30-Jul-2020","Mon Jul 06 14:46:05 IST 2020"
"0.29","73.4","2.17","72.78","74.02","0.24","0.4","555658","2337171","404800","1014400","500.05","500.0","5.29","30-Jul-2020","Mon Jul 06 14:47:47 IST 2020"
"0.31","73.4","2.01","72.78","74.02","0.26","0.43","613027","2403697","426400","986400","497.85","500.0","5.29","30-Jul-2020","Mon Jul 06 14:49:06 IST 2020"
"0.26","73.4","2.13","72.78","74.02","0.26","0.28","661921","2594962","450400","1608800","497.85","500.0","5.29","30-Jul-2020","Mon Jul 06 14:50:23 IST 2020"
"0.24","74.19","2.31","72.53","75.85","0.24","0.24","760949","3212278","468000","1924800","497.65","500.0","5.29","30-Jul-2020","Mon Jul 06 14:52:45 IST 2020"
"0.24","74.19","2.32","72.53","75.85","0.25","0.24","792578","3219527","466400","1959200","497.75","500.0","5.29","30-Jul-2020","Mon Jul 06 14:54:30 IST 2020"
"0.19","74.19","2.14","72.53","75.85","0.22","0.15","807489","3707909","438400","2972000","497.75","500.0","5.29","30-Jul-2020","Mon Jul 06 14:55:46 IST 2020"
"0.15","74.19","2.02","72.53","75.85","0.19","0.12","813483","4384548","463200","3856000","495.9","500.0","5.29","30-Jul-2020","Mon Jul 06 14:57:41 IST 2020"
"0.15","74.19","2.38","72.53","75.85","0.2","0.1","854454","4355897","484000","4670400","496.25","500.0","5.29","30-Jul-2020","Mon Jul 06 14:59:35 IST 2020"
"0.14","74.19","2.18","72.53","75.85","0.19","0.1","849384","4377338","461600","4818400","496.25","500.0","5.29","30-Jul-2020","Mon Jul 06 15:00:36 IST 2020"
"0.14","74.19","2.25","72.53","75.85","0.2","0.1","859471","4388450","466400","4803200","497.25","500.0","5.29","30-Jul-2020","Mon Jul 06 15:02:01 IST 2020"
"0.14","73.56","2.18","72.53","74.59","0.19","0.1","849070","4414936","480000","4818400","497.05","500.0","5.29","30-Jul-2020","Mon Jul 06 15:02:51 IST 2020"
"0.15","73.82","2.1","73.05","74.59","0.2","0.1","866398","4368081","482400","4821600","496.6","500.0","5.29","30-Jul-2020","Mon Jul 06 15:04:53 IST 2020"
"0.13","73.82","1.79","73.05","74.59","0.16","0.09","719372","4507694","458400","4825600","496.6","500.0","5.29","30-Jul-2020","Mon Jul 06 15:06:16 IST 2020"
"0.13","73.95","1.82","72.59","75.32","0.17","0.1","770197","4474536","464800","4827200","494.7","490.0","5.29","30-Jul-2020","Mon Jul 06 15:08:04 IST 2020"
"0.13","73.82","1.82","73.05","74.59","0.17","0.1","780786","4474496","473600","4820800","495.5","500.0","5.29","30-Jul-2020","Mon Jul 06 15:10:00 IST 2020"
"0.13","73.82","1.8","73.05","74.59","0.17","0.1","766740","4421830","466400","4836000","495.3","500.0","5.29","30-Jul-2020","Mon Jul 06 15:11:40 IST 2020"
"0.13","74.2","1.77","72.64","75.77","0.17","0.1","759084","4403769","480000","4910400","495.4","500.0","5.29","30-Jul-2020","Mon Jul 06 15:13:17 IST 2020"
"0.13","74.2","1.79","72.64","75.77","0.18","0.1","775686","4403752","472800","4904800","495.2","500.0","5.29","30-Jul-2020","Mon Jul 06 15:14:36 IST 2020"
"0.13","74.2","1.88","72.64","75.77","0.18","0.1","773429","4369335","466400","4892800","495.2","500.0","5.29","30-Jul-2020","Mon Jul 06 15:15:55 IST 2020"
"0.13","74.2","1.89","72.64","75.77","0.18","0.1","764635","4305668","479200","4912800","495.6","500.0","5.29","30-Jul-2020","Mon Jul 06 15:17:06 IST 2020"
"0.13","74.2","1.97","72.64","75.77","0.18","0.1","765192","4269300","470400","4892800","495.85","500.0","5.29","30-Jul-2020","Mon Jul 06 15:19:09 IST 2020"
"0.14","74.2","2.1","72.64","75.77","0.18","0.1","776276","4228988","488800","4858400","495.85","500.0","5.29","30-Jul-2020","Mon Jul 06 15:20:02 IST 2020"
"0.14","74.2","2.06","72.64","75.77","0.19","0.1","810006","4218023","476800","4864800","496.25","500.0","5.29","30-Jul-2020","Mon Jul 06 15:21:10 IST 2020"
"0.13","74.3","2.16","72.83","75.77","0.18","0.1","739484","4202306","456800","4735200","496.25","500.0","5.29","30-Jul-2020","Mon Jul 06 15:22:16 IST 2020"
"0.07","74.21","2.2","73.54","74.88","0.0","0.07","17679","0","325600","4589600","496.9","500.0","5.29","30-Jul-2020","Mon Jul 06 16:48:05 IST 2020"
"0.07","75.08","2.2","74.71","75.45","0.0","0.07","17679","0","325600","4589600","496.9","500.0","5.27","30-Jul-2020","Mon Jul 06 21:46:25 IST 2020"
