"0.42","0.0","0.52","0","332575","753300","1441500","--","227.8","Sat Jul 04 18:23:08 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:15 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:19 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:20 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:22 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:24 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:26 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:29 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:30 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:33 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:35 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:38 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:43 IST 2020"
"113.3","109.53","117.07","0.42","0.0","0.52","0","332575","753300","1441500","1.18","227.8","230.0","30-Jul-2020","6.69","Sat Jul 04 21:34:47 IST 2020"
